data_label,year,gear,julian,sample_num,region,prob,
EagleSonar,2008,Test Fishery,219,382,33,0.66,
EagleSonar,2008,Test Fishery,219,382,31,0.3,
EagleSonar,2008,Test Fishery,,382,32,0.04,
EagleSonar,2008,Test Fishery,,382,35,0,
EagleSonar,2008,Test Fishery,,382,34,0,
EagleSonar,2008,Test Fishery,,382,38,0,
EagleSonar,2008,Test Fishery,,382,,,
EagleSonar,2008,Test Fishery,219,383,33,0.81,
EagleSonar,2008,Test Fishery,219,383,31,0.18,
EagleSonar,2008,Test Fishery,,383,34,0,
EagleSonar,2008,Test Fishery,,383,32,0,
EagleSonar,2008,Test Fishery,,383,35,0,
EagleSonar,2008,Test Fishery,,383,,,
EagleSonar,2008,Test Fishery,,383,,,
EagleSonar,2008,Test Fishery,219,384,31,0.6,
EagleSonar,2008,Test Fishery,219,384,33,0.29,
EagleSonar,2008,Test Fishery,,384,32,0.05,
EagleSonar,2008,Test Fishery,,384,35,0.04,
EagleSonar,2008,Test Fishery,,384,38,0.01,
EagleSonar,2008,Test Fishery,,384,36,0.01,
EagleSonar,2008,Test Fishery,,384,34,0,
EagleSonar,2008,Test Fishery,219,385,33,0.55,
EagleSonar,2008,Test Fishery,219,385,31,0.23,
EagleSonar,2008,Test Fishery,,385,32,0.16,
EagleSonar,2008,Test Fishery,,385,35,0.06,
EagleSonar,2008,Test Fishery,,385,34,0,
EagleSonar,2008,Test Fishery,,385,30,0,
EagleSonar,2008,Test Fishery,,385,38,0,
EagleSonar,2008,Test Fishery,219,386,33,0.88,
EagleSonar,2008,Test Fishery,219,386,32,0.07,
EagleSonar,2008,Test Fishery,,386,31,0.04,
EagleSonar,2008,Test Fishery,,386,34,0.01,
EagleSonar,2008,Test Fishery,,386,,,
EagleSonar,2008,Test Fishery,,386,,,
EagleSonar,2008,Test Fishery,,386,,,
EagleSonar,2008,Test Fishery,219,387,33,0.73,
EagleSonar,2008,Test Fishery,219,387,31,0.19,
EagleSonar,2008,Test Fishery,,387,32,0.05,
EagleSonar,2008,Test Fishery,,387,34,0.03,
EagleSonar,2008,Test Fishery,,387,35,0.01,
EagleSonar,2008,Test Fishery,,387,,,
EagleSonar,2008,Test Fishery,,387,,,
EagleSonar,2008,Test Fishery,219,388,31,0.56,
EagleSonar,2008,Test Fishery,219,388,33,0.35,
EagleSonar,2008,Test Fishery,,388,30,0.04,
EagleSonar,2008,Test Fishery,,388,32,0.04,
EagleSonar,2008,Test Fishery,,388,35,0.01,
EagleSonar,2008,Test Fishery,,388,34,0,
EagleSonar,2008,Test Fishery,,388,,,
EagleSonar,2008,Test Fishery,219,389,33,0.72,
EagleSonar,2008,Test Fishery,219,389,31,0.28,
EagleSonar,2008,Test Fishery,,389,32,0,
EagleSonar,2008,Test Fishery,,389,,,
EagleSonar,2008,Test Fishery,,389,,,
EagleSonar,2008,Test Fishery,,389,,,
EagleSonar,2008,Test Fishery,,389,,,
EagleSonar,2008,Test Fishery,219,390,33,0.66,
EagleSonar,2008,Test Fishery,219,390,31,0.17,
EagleSonar,2008,Test Fishery,,390,32,0.11,
EagleSonar,2008,Test Fishery,,390,35,0.05,
EagleSonar,2008,Test Fishery,,390,34,0,
EagleSonar,2008,Test Fishery,,390,,,
EagleSonar,2008,Test Fishery,,390,,,
EagleSonar,2008,Test Fishery,220,391,33,0.38,
EagleSonar,2008,Test Fishery,220,391,31,0.3,
EagleSonar,2008,Test Fishery,,391,34,0.25,
EagleSonar,2008,Test Fishery,,391,35,0.04,
EagleSonar,2008,Test Fishery,,391,32,0.02,
EagleSonar,2008,Test Fishery,,391,38,0.01,
EagleSonar,2008,Test Fishery,,391,30,0,
EagleSonar,2008,Test Fishery,220,392,33,0.62,
EagleSonar,2008,Test Fishery,220,392,31,0.37,
EagleSonar,2008,Test Fishery,,392,32,0,
EagleSonar,2008,Test Fishery,,392,34,0,
EagleSonar,2008,Test Fishery,,392,,,
EagleSonar,2008,Test Fishery,,392,,,
EagleSonar,2008,Test Fishery,,392,,,
EagleSonar,2008,Test Fishery,220,393,33,0.49,
EagleSonar,2008,Test Fishery,220,393,30,0.29,
EagleSonar,2008,Test Fishery,,393,34,0.1,
EagleSonar,2008,Test Fishery,,393,31,0.07,
EagleSonar,2008,Test Fishery,,393,32,0.03,
EagleSonar,2008,Test Fishery,,393,35,0.02,
EagleSonar,2008,Test Fishery,,393,,,
EagleSonar,2008,Test Fishery,220,394,31,0.75,
EagleSonar,2008,Test Fishery,220,394,33,0.14,
EagleSonar,2008,Test Fishery,,394,32,0.05,
EagleSonar,2008,Test Fishery,,394,35,0.04,
EagleSonar,2008,Test Fishery,,394,34,0.02,
EagleSonar,2008,Test Fishery,,394,30,0.02,
EagleSonar,2008,Test Fishery,,394,38,0,
EagleSonar,2008,Test Fishery,220,395,35,0.75,
EagleSonar,2008,Test Fishery,220,395,31,0.11,
EagleSonar,2008,Test Fishery,,395,33,0.09,
EagleSonar,2008,Test Fishery,,395,32,0.02,
EagleSonar,2008,Test Fishery,,395,36,0.01,
EagleSonar,2008,Test Fishery,,395,34,0.01,
EagleSonar,2008,Test Fishery,,395,38,0,
EagleSonar,2008,Test Fishery,220,396,33,0.79,
EagleSonar,2008,Test Fishery,220,396,31,0.12,
EagleSonar,2008,Test Fishery,,396,32,0.08,
EagleSonar,2008,Test Fishery,,396,34,0.01,
EagleSonar,2008,Test Fishery,,396,35,0,
EagleSonar,2008,Test Fishery,,396,30,0,
EagleSonar,2008,Test Fishery,,396,,,
EagleSonar,2008,Test Fishery,220,397,33,0.99,
EagleSonar,2008,Test Fishery,220,397,31,0,
EagleSonar,2008,Test Fishery,,397,32,0,
EagleSonar,2008,Test Fishery,,397,34,0,
EagleSonar,2008,Test Fishery,,397,30,0,
EagleSonar,2008,Test Fishery,,397,35,0,
EagleSonar,2008,Test Fishery,,397,38,0,
EagleSonar,2008,Test Fishery,220,398,34,0.31,
EagleSonar,2008,Test Fishery,220,398,32,0.3,
EagleSonar,2008,Test Fishery,,398,38,0.23,
EagleSonar,2008,Test Fishery,,398,33,0.11,
EagleSonar,2008,Test Fishery,,398,31,0.04,
EagleSonar,2008,Test Fishery,,398,35,0.01,
EagleSonar,2008,Test Fishery,,398,36,0,
EagleSonar,2008,Test Fishery,220,399,33,0.74,
EagleSonar,2008,Test Fishery,220,399,31,0.19,
EagleSonar,2008,Test Fishery,,399,30,0.03,
EagleSonar,2008,Test Fishery,,399,36,0.02,
EagleSonar,2008,Test Fishery,,399,32,0.01,
EagleSonar,2008,Test Fishery,,399,35,0.01,
EagleSonar,2008,Test Fishery,,399,34,0,
EagleSonar,2008,Test Fishery,220,400,33,0.61,
EagleSonar,2008,Test Fishery,220,400,31,0.28,
EagleSonar,2008,Test Fishery,,400,32,0.08,
EagleSonar,2008,Test Fishery,,400,30,0.01,
EagleSonar,2008,Test Fishery,,400,35,0.01,
EagleSonar,2008,Test Fishery,,400,34,0,
EagleSonar,2008,Test Fishery,,400,38,0,
EagleSonar,2008,Test Fishery,220,401,33,0.69,
EagleSonar,2008,Test Fishery,220,401,31,0.27,
EagleSonar,2008,Test Fishery,,401,34,0.03,
EagleSonar,2008,Test Fishery,,401,32,0,
EagleSonar,2008,Test Fishery,,401,35,0,
EagleSonar,2008,Test Fishery,,401,38,0,
EagleSonar,2008,Test Fishery,,401,,,
EagleSonar,2008,Test Fishery,220,402,31,0.4,
EagleSonar,2008,Test Fishery,220,402,33,0.39,
EagleSonar,2008,Test Fishery,,402,32,0.11,
EagleSonar,2008,Test Fishery,,402,30,0.09,
EagleSonar,2008,Test Fishery,,402,35,0.01,
EagleSonar,2008,Test Fishery,,402,38,0,
EagleSonar,2008,Test Fishery,,402,34,0,
EagleSonar,2008,Test Fishery,220,403,33,0.73,
EagleSonar,2008,Test Fishery,220,403,31,0.25,
EagleSonar,2008,Test Fishery,,403,30,0.02,
EagleSonar,2008,Test Fishery,,403,32,0,
EagleSonar,2008,Test Fishery,,403,35,0,
EagleSonar,2008,Test Fishery,,403,34,0,
EagleSonar,2008,Test Fishery,,403,,,
EagleSonar,2008,Test Fishery,220,404,31,0.61,
EagleSonar,2008,Test Fishery,220,404,33,0.38,
EagleSonar,2008,Test Fishery,,404,35,0.01,
EagleSonar,2008,Test Fishery,,404,32,0.01,
EagleSonar,2008,Test Fishery,,404,30,0,
EagleSonar,2008,Test Fishery,,404,34,0,
EagleSonar,2008,Test Fishery,,404,,,
EagleSonar,2008,Test Fishery,220,405,31,0.6,
EagleSonar,2008,Test Fishery,220,405,33,0.29,
EagleSonar,2008,Test Fishery,,405,32,0.04,
EagleSonar,2008,Test Fishery,,405,35,0.04,
EagleSonar,2008,Test Fishery,,405,34,0.03,
EagleSonar,2008,Test Fishery,,405,38,0,
EagleSonar,2008,Test Fishery,,405,,,
EagleSonar,2008,Test Fishery,220,406,31,0.66,
EagleSonar,2008,Test Fishery,220,406,33,0.31,
EagleSonar,2008,Test Fishery,,406,32,0.02,
EagleSonar,2008,Test Fishery,,406,30,0.01,
EagleSonar,2008,Test Fishery,,406,35,0,
EagleSonar,2008,Test Fishery,,406,34,0,
EagleSonar,2008,Test Fishery,,406,38,0,
EagleSonar,2008,Test Fishery,221,407,33,0.91,
EagleSonar,2008,Test Fishery,221,407,31,0.06,
EagleSonar,2008,Test Fishery,,407,34,0.02,
EagleSonar,2008,Test Fishery,,407,35,0.01,
EagleSonar,2008,Test Fishery,,407,30,0,
EagleSonar,2008,Test Fishery,,407,32,0,
EagleSonar,2008,Test Fishery,,407,38,0,
EagleSonar,2008,Test Fishery,221,408,33,0.5,
EagleSonar,2008,Test Fishery,221,408,31,0.49,
EagleSonar,2008,Test Fishery,,408,32,0,
EagleSonar,2008,Test Fishery,,408,30,0,
EagleSonar,2008,Test Fishery,,408,34,0,
EagleSonar,2008,Test Fishery,,408,,,
EagleSonar,2008,Test Fishery,,408,,,
EagleSonar,2008,Test Fishery,221,409,31,0.66,
EagleSonar,2008,Test Fishery,221,409,33,0.22,
EagleSonar,2008,Test Fishery,,409,32,0.1,
EagleSonar,2008,Test Fishery,,409,35,0.02,
EagleSonar,2008,Test Fishery,,409,30,0,
EagleSonar,2008,Test Fishery,,409,34,0,
EagleSonar,2008,Test Fishery,,409,,,
EagleSonar,2008,Test Fishery,221,410,31,0.51,
EagleSonar,2008,Test Fishery,221,410,33,0.26,
EagleSonar,2008,Test Fishery,,410,32,0.16,
EagleSonar,2008,Test Fishery,,410,34,0.05,
EagleSonar,2008,Test Fishery,,410,35,0.02,
EagleSonar,2008,Test Fishery,,410,30,0.01,
EagleSonar,2008,Test Fishery,,410,38,0,
EagleSonar,2008,Test Fishery,221,411,31,0.48,
EagleSonar,2008,Test Fishery,221,411,30,0.44,
EagleSonar,2008,Test Fishery,,411,33,0.08,
EagleSonar,2008,Test Fishery,,411,32,0,
EagleSonar,2008,Test Fishery,,411,,,
EagleSonar,2008,Test Fishery,,411,,,
EagleSonar,2008,Test Fishery,,411,,,
EagleSonar,2008,Test Fishery,221,412,33,0.57,
EagleSonar,2008,Test Fishery,221,412,31,0.42,
EagleSonar,2008,Test Fishery,,412,35,0.01,
EagleSonar,2008,Test Fishery,,412,34,0,
EagleSonar,2008,Test Fishery,,412,32,0,
EagleSonar,2008,Test Fishery,,412,38,0,
EagleSonar,2008,Test Fishery,,412,,,
EagleSonar,2008,Test Fishery,221,413,32,0.33,
EagleSonar,2008,Test Fishery,221,413,35,0.25,
EagleSonar,2008,Test Fishery,,413,31,0.14,
EagleSonar,2008,Test Fishery,,413,34,0.14,
EagleSonar,2008,Test Fishery,,413,33,0.14,
EagleSonar,2008,Test Fishery,,413,36,0,
EagleSonar,2008,Test Fishery,,413,30,0,
EagleSonar,2008,Test Fishery,221,414,34,0.82,
EagleSonar,2008,Test Fishery,221,414,35,0.08,
EagleSonar,2008,Test Fishery,,414,31,0.04,
EagleSonar,2008,Test Fishery,,414,32,0.03,
EagleSonar,2008,Test Fishery,,414,38,0.02,
EagleSonar,2008,Test Fishery,,414,33,0.01,
EagleSonar,2008,Test Fishery,,414,,,
EagleSonar,2008,Test Fishery,221,415,33,0.54,
EagleSonar,2008,Test Fishery,221,415,31,0.4,
EagleSonar,2008,Test Fishery,,415,35,0.04,
EagleSonar,2008,Test Fishery,,415,34,0.02,
EagleSonar,2008,Test Fishery,,415,32,0,
EagleSonar,2008,Test Fishery,,415,38,0,
EagleSonar,2008,Test Fishery,,415,30,0,
EagleSonar,2008,Test Fishery,221,416,33,0.78,
EagleSonar,2008,Test Fishery,221,416,31,0.15,
EagleSonar,2008,Test Fishery,,416,35,0.03,
EagleSonar,2008,Test Fishery,,416,36,0.02,
EagleSonar,2008,Test Fishery,,416,34,0.01,
EagleSonar,2008,Test Fishery,,416,30,0.01,
EagleSonar,2008,Test Fishery,,416,32,0,
EagleSonar,2008,Test Fishery,221,417,31,0.82,
EagleSonar,2008,Test Fishery,221,417,33,0.12,
EagleSonar,2008,Test Fishery,,417,32,0.05,
EagleSonar,2008,Test Fishery,,417,35,0.01,
EagleSonar,2008,Test Fishery,,417,34,0,
EagleSonar,2008,Test Fishery,,417,,,
EagleSonar,2008,Test Fishery,,417,,,
EagleSonar,2008,Test Fishery,222,418,33,0.7,
EagleSonar,2008,Test Fishery,222,418,31,0.23,
EagleSonar,2008,Test Fishery,,418,35,0.03,
EagleSonar,2008,Test Fishery,,418,34,0.02,
EagleSonar,2008,Test Fishery,,418,32,0.01,
EagleSonar,2008,Test Fishery,,418,,,
EagleSonar,2008,Test Fishery,,418,,,
EagleSonar,2008,Test Fishery,222,419,31,0.65,
EagleSonar,2008,Test Fishery,222,419,33,0.28,
EagleSonar,2008,Test Fishery,,419,32,0.07,
EagleSonar,2008,Test Fishery,,419,35,0,
EagleSonar,2008,Test Fishery,,419,38,0,
EagleSonar,2008,Test Fishery,,419,34,0,
EagleSonar,2008,Test Fishery,,419,30,0,
EagleSonar,2008,Test Fishery,222,420,33,0.57,
EagleSonar,2008,Test Fishery,222,420,31,0.24,
EagleSonar,2008,Test Fishery,,420,34,0.11,
EagleSonar,2008,Test Fishery,,420,32,0.05,
EagleSonar,2008,Test Fishery,,420,30,0.03,
EagleSonar,2008,Test Fishery,,420,35,0,
EagleSonar,2008,Test Fishery,,420,38,0,
EagleSonar,2008,Test Fishery,222,421,33,0.34,
EagleSonar,2008,Test Fishery,222,421,31,0.22,
EagleSonar,2008,Test Fishery,,421,35,0.18,
EagleSonar,2008,Test Fishery,,421,34,0.17,
EagleSonar,2008,Test Fishery,,421,32,0.08,
EagleSonar,2008,Test Fishery,,421,38,0,
EagleSonar,2008,Test Fishery,,421,36,0,
EagleSonar,2008,Test Fishery,222,422,31,0.84,
EagleSonar,2008,Test Fishery,222,422,33,0.15,
EagleSonar,2008,Test Fishery,,422,32,0.01,
EagleSonar,2008,Test Fishery,,422,34,0,
EagleSonar,2008,Test Fishery,,422,30,0,
EagleSonar,2008,Test Fishery,,422,35,0,
EagleSonar,2008,Test Fishery,,422,,,
EagleSonar,2008,Test Fishery,222,423,33,0.7,
EagleSonar,2008,Test Fishery,222,423,31,0.22,
EagleSonar,2008,Test Fishery,,423,32,0.05,
EagleSonar,2008,Test Fishery,,423,30,0.03,
EagleSonar,2008,Test Fishery,,423,34,0,
EagleSonar,2008,Test Fishery,,423,35,0,
EagleSonar,2008,Test Fishery,,423,,,
EagleSonar,2008,Test Fishery,222,424,33,0.87,
EagleSonar,2008,Test Fishery,222,424,31,0.07,
EagleSonar,2008,Test Fishery,,424,32,0.05,
EagleSonar,2008,Test Fishery,,424,35,0.01,
EagleSonar,2008,Test Fishery,,424,34,0,
EagleSonar,2008,Test Fishery,,424,36,0,
EagleSonar,2008,Test Fishery,,424,,,
EagleSonar,2008,Test Fishery,222,425,33,0.82,
EagleSonar,2008,Test Fishery,222,425,31,0.13,
EagleSonar,2008,Test Fishery,,425,32,0.04,
EagleSonar,2008,Test Fishery,,425,30,0,
EagleSonar,2008,Test Fishery,,425,,,
EagleSonar,2008,Test Fishery,,425,,,
EagleSonar,2008,Test Fishery,,425,,,
EagleSonar,2008,Test Fishery,222,426,31,0.54,
EagleSonar,2008,Test Fishery,222,426,33,0.29,
EagleSonar,2008,Test Fishery,,426,34,0.08,
EagleSonar,2008,Test Fishery,,426,35,0.07,
EagleSonar,2008,Test Fishery,,426,32,0.02,
EagleSonar,2008,Test Fishery,,426,36,0.01,
EagleSonar,2008,Test Fishery,,426,30,0,
EagleSonar,2008,Test Fishery,222,427,32,0.52,
EagleSonar,2008,Test Fishery,222,427,31,0.3,
EagleSonar,2008,Test Fishery,,427,33,0.12,
EagleSonar,2008,Test Fishery,,427,35,0.06,
EagleSonar,2008,Test Fishery,,427,34,0,
EagleSonar,2008,Test Fishery,,427,36,0,
EagleSonar,2008,Test Fishery,,427,30,0,
EagleSonar,2008,Test Fishery,222,428,32,0.62,
EagleSonar,2008,Test Fishery,222,428,33,0.16,
EagleSonar,2008,Test Fishery,,428,31,0.13,
EagleSonar,2008,Test Fishery,,428,35,0.09,
EagleSonar,2008,Test Fishery,,428,34,0.01,
EagleSonar,2008,Test Fishery,,428,38,0,
EagleSonar,2008,Test Fishery,,428,30,0,
EagleSonar,2008,Test Fishery,223,429,31,0.61,
EagleSonar,2008,Test Fishery,223,429,33,0.33,
EagleSonar,2008,Test Fishery,,429,32,0.03,
EagleSonar,2008,Test Fishery,,429,35,0.02,
EagleSonar,2008,Test Fishery,,429,30,0.01,
EagleSonar,2008,Test Fishery,,429,34,0,
EagleSonar,2008,Test Fishery,,429,,,
EagleSonar,2008,Test Fishery,223,430,33,0.39,
EagleSonar,2008,Test Fishery,223,430,31,0.37,
EagleSonar,2008,Test Fishery,,430,34,0.19,
EagleSonar,2008,Test Fishery,,430,35,0.04,
EagleSonar,2008,Test Fishery,,430,36,0.01,
EagleSonar,2008,Test Fishery,,430,32,0.01,
EagleSonar,2008,Test Fishery,,430,30,0,
EagleSonar,2008,Test Fishery,223,431,33,0.81,
EagleSonar,2008,Test Fishery,223,431,32,0.11,
EagleSonar,2008,Test Fishery,,431,31,0.06,
EagleSonar,2008,Test Fishery,,431,30,0.03,
EagleSonar,2008,Test Fishery,,431,34,0,
EagleSonar,2008,Test Fishery,,431,35,0,
EagleSonar,2008,Test Fishery,,431,,,
EagleSonar,2008,Test Fishery,224,432,33,0.75,
EagleSonar,2008,Test Fishery,224,432,31,0.09,
EagleSonar,2008,Test Fishery,,432,34,0.06,
EagleSonar,2008,Test Fishery,,432,32,0.05,
EagleSonar,2008,Test Fishery,,432,35,0.03,
EagleSonar,2008,Test Fishery,,432,30,0.01,
EagleSonar,2008,Test Fishery,,432,36,0.01,
EagleSonar,2008,Test Fishery,224,433,31,0.86,
EagleSonar,2008,Test Fishery,224,433,32,0.06,
EagleSonar,2008,Test Fishery,,433,34,0.05,
EagleSonar,2008,Test Fishery,,433,33,0.02,
EagleSonar,2008,Test Fishery,,433,35,0,
EagleSonar,2008,Test Fishery,,433,30,0,
EagleSonar,2008,Test Fishery,,433,,,
EagleSonar,2008,Test Fishery,224,434,32,0.5,
EagleSonar,2008,Test Fishery,224,434,33,0.28,
EagleSonar,2008,Test Fishery,,434,31,0.17,
EagleSonar,2008,Test Fishery,,434,35,0.05,
EagleSonar,2008,Test Fishery,,434,30,0,
EagleSonar,2008,Test Fishery,,434,34,0,
EagleSonar,2008,Test Fishery,,434,,,
EagleSonar,2008,Test Fishery,224,435,34,0.94,
EagleSonar,2008,Test Fishery,224,435,31,0.02,
EagleSonar,2008,Test Fishery,,435,35,0.02,
EagleSonar,2008,Test Fishery,,435,33,0.01,
EagleSonar,2008,Test Fishery,,435,32,0.01,
EagleSonar,2008,Test Fishery,,435,38,0,
EagleSonar,2008,Test Fishery,,435,,,
EagleSonar,2008,Test Fishery,224,436,31,0.64,
EagleSonar,2008,Test Fishery,224,436,33,0.3,
EagleSonar,2008,Test Fishery,,436,35,0.05,
EagleSonar,2008,Test Fishery,,436,32,0,
EagleSonar,2008,Test Fishery,,436,34,0,
EagleSonar,2008,Test Fishery,,436,30,0,
EagleSonar,2008,Test Fishery,,436,36,0,
EagleSonar,2008,Test Fishery,225,437,33,0.46,
EagleSonar,2008,Test Fishery,225,437,31,0.18,
EagleSonar,2008,Test Fishery,,437,32,0.17,
EagleSonar,2008,Test Fishery,,437,35,0.14,
EagleSonar,2008,Test Fishery,,437,30,0.03,
EagleSonar,2008,Test Fishery,,437,34,0.01,
EagleSonar,2008,Test Fishery,,437,36,0,
EagleSonar,2008,Test Fishery,225,438,31,0.48,
EagleSonar,2008,Test Fishery,225,438,33,0.45,
EagleSonar,2008,Test Fishery,,438,35,0.03,
EagleSonar,2008,Test Fishery,,438,34,0.03,
EagleSonar,2008,Test Fishery,,438,32,0.01,
EagleSonar,2008,Test Fishery,,438,38,0,
EagleSonar,2008,Test Fishery,,438,,,
EagleSonar,2008,Test Fishery,225,439,36,0.98,
EagleSonar,2008,Test Fishery,225,439,35,0.02,
EagleSonar,2008,Test Fishery,,439,32,0,
EagleSonar,2008,Test Fishery,,439,38,0,
EagleSonar,2008,Test Fishery,,439,,,
EagleSonar,2008,Test Fishery,,439,,,
EagleSonar,2008,Test Fishery,,439,,,
EagleSonar,2008,Test Fishery,225,440,33,0.7,
EagleSonar,2008,Test Fishery,225,440,31,0.14,
EagleSonar,2008,Test Fishery,,440,32,0.1,
EagleSonar,2008,Test Fishery,,440,34,0.05,
EagleSonar,2008,Test Fishery,,440,38,0.01,
EagleSonar,2008,Test Fishery,,440,35,0,
EagleSonar,2008,Test Fishery,,440,30,0,
EagleSonar,2008,Test Fishery,225,441,31,0.77,
EagleSonar,2008,Test Fishery,225,441,35,0.11,
EagleSonar,2008,Test Fishery,,441,33,0.1,
EagleSonar,2008,Test Fishery,,441,32,0.01,
EagleSonar,2008,Test Fishery,,441,34,0.01,
EagleSonar,2008,Test Fishery,,441,30,0,
EagleSonar,2008,Test Fishery,,441,36,0,
EagleSonar,2008,Test Fishery,226,442,34,0.92,
EagleSonar,2008,Test Fishery,226,442,33,0.05,
EagleSonar,2008,Test Fishery,,442,31,0.03,
EagleSonar,2008,Test Fishery,,442,32,0,
EagleSonar,2008,Test Fishery,,442,35,0,
EagleSonar,2008,Test Fishery,,442,30,0,
EagleSonar,2008,Test Fishery,,442,38,0,
EagleSonar,2008,Test Fishery,226,443,34,0.42,
EagleSonar,2008,Test Fishery,226,443,32,0.33,
EagleSonar,2008,Test Fishery,,443,31,0.1,
EagleSonar,2008,Test Fishery,,443,33,0.1,
EagleSonar,2008,Test Fishery,,443,35,0.03,
EagleSonar,2008,Test Fishery,,443,36,0.02,
EagleSonar,2008,Test Fishery,,443,38,0,
EagleSonar,2008,Test Fishery,226,444,33,0.79,
EagleSonar,2008,Test Fishery,226,444,32,0.21,
EagleSonar,2008,Test Fishery,,444,34,0,
EagleSonar,2008,Test Fishery,,444,31,0,
EagleSonar,2008,Test Fishery,,444,36,0,
EagleSonar,2008,Test Fishery,,444,38,0,
EagleSonar,2008,Test Fishery,,444,,,
EagleSonar,2008,Test Fishery,226,445,33,0.62,
EagleSonar,2008,Test Fishery,226,445,31,0.2,
EagleSonar,2008,Test Fishery,,445,32,0.16,
EagleSonar,2008,Test Fishery,,445,35,0.02,
EagleSonar,2008,Test Fishery,,445,34,0,
EagleSonar,2008,Test Fishery,,445,30,0,
EagleSonar,2008,Test Fishery,,445,,,
EagleSonar,2008,Test Fishery,226,446,38,0.51,
EagleSonar,2008,Test Fishery,226,446,34,0.38,
EagleSonar,2008,Test Fishery,,446,31,0.06,
EagleSonar,2008,Test Fishery,,446,35,0.04,
EagleSonar,2008,Test Fishery,,446,32,0.01,
EagleSonar,2008,Test Fishery,,446,33,0.01,
EagleSonar,2008,Test Fishery,,446,36,0,
EagleSonar,2008,Test Fishery,226,447,33,0.74,
EagleSonar,2008,Test Fishery,226,447,31,0.17,
EagleSonar,2008,Test Fishery,,447,30,0.04,
EagleSonar,2008,Test Fishery,,447,35,0.01,
EagleSonar,2008,Test Fishery,,447,36,0.01,
EagleSonar,2008,Test Fishery,,447,38,0.01,
EagleSonar,2008,Test Fishery,,447,32,0.01,
EagleSonar,2008,Test Fishery,226,448,31,0.78,
EagleSonar,2008,Test Fishery,226,448,34,0.13,
EagleSonar,2008,Test Fishery,,448,32,0.07,
EagleSonar,2008,Test Fishery,,448,35,0.01,
EagleSonar,2008,Test Fishery,,448,33,0,
EagleSonar,2008,Test Fishery,,448,30,0,
EagleSonar,2008,Test Fishery,,448,36,0,
EagleSonar,2008,Test Fishery,227,449,31,0.5,
EagleSonar,2008,Test Fishery,227,449,33,0.46,
EagleSonar,2008,Test Fishery,,449,35,0.02,
EagleSonar,2008,Test Fishery,,449,32,0.02,
EagleSonar,2008,Test Fishery,,449,34,0,
EagleSonar,2008,Test Fishery,,449,38,0,
EagleSonar,2008,Test Fishery,,449,,,
EagleSonar,2008,Test Fishery,228,450,31,0.42,
EagleSonar,2008,Test Fishery,228,450,33,0.29,
EagleSonar,2008,Test Fishery,,450,35,0.18,
EagleSonar,2008,Test Fishery,,450,32,0.08,
EagleSonar,2008,Test Fishery,,450,34,0.03,
EagleSonar,2008,Test Fishery,,450,36,0,
EagleSonar,2008,Test Fishery,,450,38,0,
EagleSonar,2008,Test Fishery,228,451,31,0.95,
EagleSonar,2008,Test Fishery,228,451,33,0.03,
EagleSonar,2008,Test Fishery,,451,32,0.01,
EagleSonar,2008,Test Fishery,,451,35,0,
EagleSonar,2008,Test Fishery,,451,34,0,
EagleSonar,2008,Test Fishery,,451,30,0,
EagleSonar,2008,Test Fishery,,451,,,
EagleSonar,2008,Test Fishery,228,452,33,0.71,
EagleSonar,2008,Test Fishery,228,452,32,0.24,
EagleSonar,2008,Test Fishery,,452,31,0.02,
EagleSonar,2008,Test Fishery,,452,35,0.01,
EagleSonar,2008,Test Fishery,,452,30,0.01,
EagleSonar,2008,Test Fishery,,452,36,0.01,
EagleSonar,2008,Test Fishery,,452,34,0,
EagleSonar,2008,Test Fishery,229,453,31,0.96,
EagleSonar,2008,Test Fishery,229,453,34,0.02,
EagleSonar,2008,Test Fishery,,453,33,0.01,
EagleSonar,2008,Test Fishery,,453,38,0,
EagleSonar,2008,Test Fishery,,453,32,0,
EagleSonar,2008,Test Fishery,,453,35,0,
EagleSonar,2008,Test Fishery,,453,36,0,
EagleSonar,2009,Test Fishery,192,1,34,0.91,
EagleSonar,2009,Test Fishery,192,1,35,0.09,
EagleSonar,2009,Test Fishery,,1,32,0,
EagleSonar,2009,Test Fishery,,1,31,0,
